article	token
67554	être
67554	transférés
67554	au
67554	milieu
67554	industriel
67554	et
67554	que
67554	les
67554	partenaires
67554	industriels
67554	du
67554	CEA
67554	pourront
67554	bénéficier
67554	d'
67554	une
67554	chaîne
67554	industrielle
67554	complète
67554	Pour
67554	les
67554	équipes
67554	grenobloises
67554	il
67554	s'
67554	agit
67554	également
67554	de
67554	travailler
67554	sur
67554	différentes
67554	scénarios
67554	d'
67554	intégration
67554	l'
67554	objectif
67554	étant
67554	de
67554	prouver
67554	la
67554	fonctionnalité
67554	des
67554	démonstrateurs
67554	et
67554	les
67554	avantages
67554	qu'
67554	ils
67554	présentent
67554	notamment
67554	en
67554	termes
67554	de
67554	coût
67554	et
67554	de
67554	consommation
67554	autrement
67554	dit
67554	de
67554	montrer
67554	que
67554	l'
67554	approche
67554	est
67554	économiquement
67554	viable
67554	c'
67554	est
67554	dans
67554	ce
67554	contexte
67554	que
67554	le
67554	CEA
67554	Leti
67554	a
67554	mis
67554	au
67554	point
67554	une
67554	boîte
67554	à
67554	outils
67554	spécifique
67554	pour
67554	l'
67554	intégration
67554	3D
67554	Notre
67554	objectif
67554	est
67554	de
67554	proposer
67554	des
67554	filières
67554	génériques
67554	complètes
67554	adaptées
67554	à
67554	différentes
67554	catégories
67554	de
67554	besoins
67554	industriels
67554	à
67554	partir
67554	d'
67554	étapes
67554	élémentaires
67554	de
67554	fabrication
67554	à
67554	combiner
67554	ou
67554	à
67554	adapter
67554	explique
67554	t
67554	on
67554	à
67554	la
67554	direction
67554	du
67554	Leti
67554	Pour
67554	chacune
67554	des
67554	technologies
67554	développées
67554	les
67554	chercheurs
67554	grenoblois
67554	mesure
67554	la
67554	maturité
67554	des
67554	procédés
67554	à
67554	l'
67554	aide
67554	d'
67554	une
67554	échelle
67554	comportant
67554	cinq
67554	niveaux
67554	allant
67554	de
67554	la
67554	démonstration
67554	technique
67554	du
67554	procédé
67554	au
67554	transfert
67554	à
67554	l'
67554	industriel
67554	en
67554	passant
67554	par
67554	la
67554	validation
67554	du
67554	fonctionnement
67554	électrique
67554	du
67554	procédés
67554	sur
67554	un
67554	dispositif
67554	test
67554	la
67554	démonstration
67554	technique
67554	du
67554	procédés
67554	sous
67554	la
67554	forme
67554	de
67554	composant
67554	intégré
67554	et
67554	le
67554	prototype
67554	industriel
67554	Ce
67554	dernier
67554	niveau
67554	est
67554	généralement
67554	celui
67554	jusqu'
67554	au
67554	quel
67554	vont
67554	les
67554	composants
67554	3D
67554	conçus
67554	et
67554	réalisés
67554	par
67554	les
67554	équipes
67554	du
67554	Leti
67554	le
67554	transfert
67554	à
67554	l'
67554	industriel
67554	ne
67554	s'
67554	effectuant
67554	qu'
67554	au
67554	cas
67554	par
67554	cas
67554	avec
67554	chaque
67554	industriel
67554	demandeur
67554	Imageur
67554	pour
67554	téléphone
67554	portable
67554	premier
67554	exemple
67554	de
67554	composant
67554	utilisant
67554	les
67554	technologies
67554	3DAu
67554	sein
67554	du
67554	département
67554	d'
67554	optronique
67554	du
67554	CEA
67554	Leti
67554	les
67554	chercheurs
67554	travaillent
67554	au
67554	développement
67554	de
67554	technologies
67554	en
67554	vue
67554	d'
67554	applications
67554	assez
67554	diverses
67554	parmi
67554	lesquelles
67554	les
67554	imageurs
67554	c'
67554	est
67554	à
67554	dire
67554	les
67554	caméras
67554	que
67554	renferment
67554	les
67554	téléphones
67554	portables
67554	L'
67554	objectif
67554	est
67554	d'
67554	améliorer
67554	la
67554	qualité
67554	du
67554	traitement
67554	d'
67554	image
67554	tout
67554	en
67554	réduisant
67554	le
67554	coût
67554	des
67554	technologies
67554	utilisées
67554	Par
67554	exemple
67554	en
67554	optimisant
67554	la
67554	détection
67554	des
67554	photons
67554	il
67554	est
67554	alors
67554	possible
67554	de
67554	réduire
67554	la
67554	taille
67554	des
67554	pixels
67554	tout
67554	en
67554	diminuant
67554	le
67554	coût
67554	des
67554	capteurs
67554	Pour
67554	réduire
67554	la
67554	taille
67554	globale
67554	du
67554	dispositif
67554	les
67554	chercheurs
67554	du
67554	Leti
67554	ont
67554	d'
67554	ores
67554	et
67554	déjà
67554	fait
67554	appel
67554	aux
67554	technologies
67554	d'
67554	intégration
67554	3D
67554	Ainsi
67554	dès
67554	2009
67554	ils
67554	ont
67554	conçu
67554	un
67554	module
67554	optique
67554	utilisant
67554	une
67554	brique
67554	technologique
67554	issue
67554	de
67554	la
67554	3D
67554	Rappelons
67554	que
67554	jusqu'
67554	alors
67554	les
67554	imageurs
67554	étaient
67554	connectés
67554	à
67554	des
67554	circuits
67554	périphériques
67554	à
67554	l'
67554	aide
67554	de
67554	connexions
67554	électriques
67554	classiques
67554	en
67554	2D
67554	Or
67554	la
67554	technologie
67554	dite
67554	TSV
67554	ou
67554	Through
67554	Silicon
67554	Via
67554	développée
67554	au
67554	Leti
67554	permet
67554	la
67554	connexion
67554	de
67554	l'
67554	imageur
67554	à
67554	l'
67554	aide
67554	de
67554	vias
67554	traversants
67554	le
67554	silicium
67554	la
67554	connectique
67554	étant
67554	alors
67554	ramenée
67554	sous
67554	la
67554	puce
67554	Obtenue
67554	ensuite
67554	par
67554	reflow
67554	cette
67554	connexion
67554	est
67554	comparable
67554	au
67554	dépôt
67554	de
67554	composants
67554	sur
67554	une
67554	carte
67554	support
67554	D'
67554	où
67554	la
67554	possibilité
67554	notamment
67554	d'
67554	intégrer
67554	davantage
67554	de
67554	circuits
67554	sur
67554	une
67554	même
67554	puce
67554	tout
67554	en
67554	diminuant
67554	le
67554	coût
67554	de
67554	fabrication
67554	une
67554	fois
67554	la
67554	procédé
67554	d'
67554	industrialisation
67554	maîtrisé
67554	mais
67554	de
67554	diminuer
67554	également
67554	la
67554	taille
67554	globale
67554	du
67554	dispositif
67554	incluant
67554	le
67554	bloc
67554	optique
67554	et
67554	de
67554	disposer
67554	d'
67554	interconnexions
67554	plus
67554	courtes
67554	et
67554	par
67554	conséquent
67554	d'
67554	accroître
67554	la
67554	vitesse
67554	de
67554	transmission
67554	des
67554	informations
67554	plus
67554	élevée
67554	ce
67554	qui
67554	permet
67554	de
67554	maintenir
67554	des
67554	cadences
67554	vidéo
67554	confortables
67554	Développé
67554	avec
67554	succès
67554	pour
67554	le
67554	groupe
67554	STMicroelectronics
67554	sur
67554	une
67554	ligne
67554	de
67554	200
67554	mm
67554	ce
67554	procédé
67554	d'
67554	intégration
67554	des
67554	imageurs
67554	est
67554	aujourd'
67554	hui
67554	industrialisé
67554	par
67554	le
67554	même
67554	groupe
67554	industriel
67554	sur
67554	lignes
67554	de
67554	300
67554	mm
67554	pour
67554	un
67554	grand
67554	fabricant
67554	européen
67554	de
67554	téléphones
67554	portables
67555	HABEAT
67555	un
67555	projet
67555	européen
67555	pour
67555	mieux
67555	comprendre
67555	la
67555	formation
67555	des
67555	préférences
67555	alimentaires
67555	chez
67555	l'
67555	enfant
67555	Les
67555	12
67555	et
67555	13
67555	avril
67555	derniers
67555	les
67555	11
67555	partenaires
67555	du
67555	projet
67555	HABEAT
67555	dont
67555	le
67555	Centre
67555	des
67555	Sciences
67555	du
67555	Goût
67555	et
67555	de
67555	l'
67555	Alimentation
67555	CSGA
67555	se
67555	sont
67555	réunis
67555	en
67555	Grèce
67555	pour
67555	dresser
67555	un
67555	bilan
67555	des
67555	études
67555	en
67555	cours
67555	Rappelons
67555	que
67555	ce
67555	projet
67555	européen
67555	lancé
67555	en
67555	janvier
67555	2010
67555	et
67555	labellisé
67555	par
67555	le
67555	pôle
67555	de
67555	compétitivité
67555	Vitagora
67555	a
67555	pour
67555	objectif
67555	de
67555	mieux
67555	comprendre
67555	les
67555	périodes
67555	et
67555	les
67555	mécanismes
67555	clés
67555	dans
67555	la
67555	formation
67555	des
67555	préférences
67555	alimentaires
67555	chez
67555	l'
67555	enfant
67555	depuis
67555	la
67555	naissance
67555	jusqu'
67555	à
67555	l'
67555	âge
67555	de
67555	cinq
67555	ans
67555	Un
67555	premier
67555	rapport
67555	sur
67555	les
67555	résultats
67555	déjà
67555	obtenus
67555	sera
67555	bientôt
67555	remis
67555	à
67555	la
67555	Commission
67555	Européenne
67555	Enfin
67555	le
67555	3
67555	novembre
67555	prochain
67555	à
67555	Varsovie
67555	en
67555	Pologne
67555	se
67555	tiendra
67555	une
67555	réunion
67555	ouverte
67555	à
67555	tous
67555	les
67555	utilisateurs
67555	potentiels
67555	des
67555	résultats
67555	de
67555	HABEAT
67555	comme
67555	les
67555	pédiatres
67555	et
67555	les
67555	industriels
67555	L'
67555	occasion
67555	de
67555	faire
67555	un
67555	point
67555	avec
67555	Sylvie
67555	Issanchou
67555	Directrice
67555	de
67555	recherche
67555	Inra
67555	et
67555	coordinatrice
67555	de
67555	ce
67555	projet
67555	HABEAT
67555	est
67555	un
67555	projet
67555	ambitieux
67555	dans
67555	lequel
67555	sont
67555	impliquées
67555	10
67555	équipes
67555	scientifiques
67555	européennes
67555	complémentaires
67555	Un
67555	tiers
67555	d'
67555	entre
67555	elles
67555	est
67555	axé
67555	sur
67555	l'
67555	épidémiologie
67555	les
67555	deux
67555	autres
67555	faisant
67555	essentiellement
67555	de
67555	l'
67555	expérimentation
67555	rappelle
67555	d'
67555	emblée
67555	Sylvie
67555	Issanchou
67555	Concernant
67555	le
67555	volet
67555	épidémiologique
67555	les
67555	chercheurs
67555	ont
67555	d'
67555	ores
67555	et
67555	déjà
67555	dressé
67555	un
67555	bilan
67555	de
67555	la
67555	littérature
67555	existante
67555	constatant
67555	ainsi
67555	qu'
67555	il
67555	existe
67555	déjà
67555	beaucoup
67555	de
67555	questionnaires
67555	autour
67555	du
67555	comportement
67555	alimentaire
67555	du
67555	jeune
67555	enfant
67555	et
67555	des
67555	pratiques
67555	ou
67555	attitudes
67555	parentales
67555	qui
67555	peuvent
67555	l'
67555	influencer
67555	Quelques
67555	manques
67555	ont
67555	pu
67555	être
67555	identifiés
67555	concernant
67555	en
67555	particulier
67555	l'
67555	attention
67555	des
67555	parents
67555	envers
67555	les
67555	signaux
67555	de
67555	faim
67555	et
67555	de
67555	satiété
67555	Aussi
67555	préparons
67555	nous
67555	un
67555	questionnaire
67555	spécifique
67555	qui
67555	permettrait
67555	d'
67555	aborder
67555	cette
67555	question
67555	précise
67555	t
67555	elle
67555	Autre
67555	manque
67555	également
67555	observé
67555	un
67555	outil
67555	qui
67555	permettrait
67555	d'
67555	évaluer
67555	les
67555	préférences
67555	alimentaires
67555	des
67555	enfants
67555	mais
67555	via
67555	un
67555	questionnaire
67555	essayant
67555	de
67555	couvrir
67555	différentes
67555	caractéristiques
67555	sensorielles
67555	des
67555	aliments
67555	Parallèlement
67555	des
67555	données
67555	existantes
67555	provenant
67555	de
67555	cohortes
67555	d'
67555	enfants
67555	de
67555	4
67555	pays
67555	européens
67555	ont
67555	pu
67555	faire
67555	l'
67555	objet
67555	d'
67555	une
67555	première
67555	série
67555	d'
67555	analyses
67555	Il
67555	s'
67555	agit
67555	d'
67555	observer
67555	les
67555	effets
67555	de
67555	différents
67555	facteurs
67555	tels
67555	que
67555	la
67555	durée
67555	de
67555	l'
67555	allaitement
67555	maternel
67555	l'
67555	âge
67555	d'
67555	introduction
67555	des
67555	aliments
67555	autres
67555	que
67555	le
67555	lait
67555	dans
67555	la
67555	diète
67555	des
67555	enfants
67555	ce
67555	que
67555	l'
67555	on
67555	appelle
67555	le
67555	début
67555	de
67555	la
67555	diversification
67555	l'
67555	âge
67555	d'
67555	introduction
67555	des
67555	fruits
67555	et
67555	légumes
67555	et
67555	le
67555	niveau
67555	d'
67555	éducation
67555	de
67555	la
67555	mère
67555	sur
67555	la
67555	consommation
67555	des
67555	fruits
67555	et
67555	légumes
67555	à
67555	l'
67555	âge
67555	de
67555	deux
67555	trois
67555	ou
67555	quatre
67555	ans
67555	Les
67555	effets
67555	de
67555	ces
67555	différents
67555	facteurs
67555	ne
67555	sont
67555	pas
67555	significatifs
67555	pour
67555	toutes
67555	les
67555	cohortes
67555	et
67555	il
67555	semble
67555	qu'
67555	ils
67555	s'
67555	estompent
67555	avec
67555	le
67555	temps
67555	Ceci
67555	peut
67555	être
67555	lié
67555	au
67555	fait
67555	que
67555	les
67555	durées
67555	d'
67555	allaitement
67555	les
67555	âges
67555	de
67555	diversification
67555	et
67555	les
67555	niveaux
67555	de
67555	consommation
67555	de
67555	fruits
67555	mais
67555	surtout
67555	de
67555	légumes
67555	diffèrent
67555	d'
67555	un
67555	pays
67555	à
67555	l'
67555	autre
67555	Néanmoins
67555	quand
67555	la
67555	durée
67555	d'
67555	allaitement
67555	a
67555	un
67555	effet
67555	cet
67555	effet
67555	est
67555	positif
67555	plus
67555	les
67555	enfants
67555	ont
67555	été
67555	allaité
67555	longtemps
67555	plus
67555	ils
67555	consomment
67555	de
67555	fruits
67555	et
67555	de
67555	légumes
67555	Quand
67555	le
67555	niveau
67555	d'
67555	éducation
67555	de
67555	la
67555	mère
67555	a
67555	un
67555	effet
67555	on
67555	observe
67555	que
67555	plus
67555	les
67555	mères
67555	sont
67555	éduquées
67555	plus
67555	les
67555	enfants
67555	consomment
67555	de
67555	fruits
67555	et
67555	de
67555	légumes
67555	constate
67555	Sylvie
67555	Issanchou
67555	De
67555	nouvelles
67555	analyses
67555	sont
67555	en
67555	cours
67555	pour
67555	comprendre
67555	l'
67555	origine
67555	des
67555	différences
67555	observées
67555	entre
67555	pays
67555	Deux
67555	légumes
67555	artichaut
67555	et
67555	salsifis
67555	au
67555	menu
67555	des
67555	enfantsDu
67555	côté
67555	du
67555	volet
67555	expérimental
67555	deux
67555	études
67555	ont
67555	été
67555	lancées
67555	en
67555	particulier
67555	à
67555	Dijon
67555	études
67555	conduites
67555	en
67555	parallèle
67555	en
67555	Angleterre
67555	et
67555	au
67555	Danemark
67555	Nous
67555	avons
67555	en
67555	charge
67555	les
67555	enfants
67555	les
67555	plus
67555	jeunes
67555	c'
67555	est
67555	à
67555	dire
67555	au
67555	moment
67555	de
67555	la
67555	diversification
67555	alors
67555	que
67555	les
67555	Anglais
67555	et
67555	les
67555	Danois
67555	s'
67555	occupent
67555	des
67555	enfants
67555	entre
67555	un
67555	et
67555	trois
67555	ans
67555	explique
67555	la
67555	coordinatrice
67555	de
67555	HABEAT
67555	Pour
67555	chacune
67555	de
67555	ces
67555	deux
67555	études
67555	il
67555	a
67555	fallu
67555	choisir
67555	un
67555	légume
67555	cible
67555	qui
67555	soit
67555	à
67555	la
67555	fois
67555	peu
67555	consommé
67555	par
67555	les
67555	enfants
67555	des
67555	trois
67555	pays
67555	pas
67555	forcément
67555	trop
67555	apprécié
67555	mais
67555	non
67555	plus
67555	totalement
67555	rejeté
67555	C'
67555	est
67555	donc
67555	l'
67555	artichaut
67555	et
67555	le
67555	salsifis
67555	qui
67555	ont
67555	été
67555	choisis
67555	Ainsi
67555	3
67555	groupes
67555	d'
67555	enfants
67555	ont
67555	consommé
67555	à
67555	domicile
67555	de
67555	l'
67555	artichaut
67555	chacun
67555	sous
67555	la
67555	forme
67555	d'
67555	une
67555	recette
67555	différente
67555	simple
67555	pour
67555	le
67555	premier
67555	groupe
67555	associé
67555	à
67555	un
67555	peu
67555	de
67555	sucre
67555	pour
67555	le
67555	second
67555	et
67555	avec
67555	un
67555	peu
67555	d'
67555	huile
67555	pour
67555	le
67555	dernier
67555	Les
67555	enfants
67555	étant
67555	en
67555	phase
67555	d'
67555	apprentissage
67555	on
67555	espère
67555	que
67555	la
67555	composante
67555	positive
67555	en
67555	l'
67555	occurrence
67555	le
67555	sucre
67555	ou
67555	l'
67555	huile
67555	va
67555	être
67555	transférée
67555	à
67555	l'
67555	arôme
67555	et
67555	au
67555	goût
67555	du
67555	légume
67555	précise
67555	t
67555	elleUne
67555	autre
67555	étude
67555	a
67555	été
67555	mise
67555	en
67555	place
67555	à
67555	Dijon
67555	auprès
67555	d'
67555	environ
67555	70
67555	enfants
67555	de
67555	6
67555	crèches
67555	âgés
67555	de
67555	2
67555	à
67555	3
67555	ans
67555	qui
67555	ont
67555	consommés
67555	des
67555	salsifis
67555	là
67555	encore
67555	sous
67555	la
67555	forme
67555	de
67555	3
67555	recettes
67555	différentes
67555	simple
67555	associés
67555	à
67555	du
67555	sel
67555	enfin
67555	accompagnés
67555	de
67555	muscade
67555	Les
67555	chercheurs
67555	estiment
67555	en
67555	effet
67555	que
67555	la
67555	muscade
67555	peut
67555	compenser
67555	la
67555	diminution
67555	de
67555	sel
67555	et
67555	être
67555	ainsi
67555	appréciée
67555	C'
67555	est
67555	un
67555	gros
67555	travail
67555	qui
67555	a
67555	pu
67555	être
67555	réalisé
67555	grâce
67555	à
67555	la
67555	coopération
67555	que
67555	nous
67555	avons
67555	avec
67555	le
67555	Service
67555	de
67555	la
67555	petite
67555	enfance
67555	de
67555	la
67555	ville
67555	de
67555	Dijon
67555	Chaque
67555	jour
67555	il
67555	faut
67555	se
67555	rendre
67555	dans
67555	les
67555	crèches
67555	distribuer
67555	les
67555	aliments
67555	peser
67555	ce
67555	qui
67555	est
67555	servi
67555	mais
67555	aussi
67555	les
67555	restes
67555	puisque
67555	l'
67555	acceptabilité
67555	est
67555	évaluée
67555	à
67555	travers
67555	la
67555	quantité
67555	consommée
67555	les
67555	enfants
67555	étant
67555	encore
67555	trop
67555	petits
67555	pour
67555	donner
67555	leur
67555	avis
67555	rappelle
67555	Sylvie
67555	Issanchou
67555	Et
67555	à
67555	chacune
67555	de
67555	ces
67555	manips
67555	ce
67555	sont
67555	des
67555	montagnes
67555	de
67555	données
67555	qui
67555	sont
67555	collectées
67555	et
67555	qu'
67555	il
67555	va
67555	falloir
67555	analyser
67555	Ajouter
67555	à
67555	cela
67555	qu'
67555	une
67555	autre
67555	étude
67555	menée
67555	auprès
67555	des
67555	enfants
67555	de
67555	4
67555	écoles
67555	de
67555	Dijon
67555	est
67555	également
67555	en
67555	cours
67555	l'
67555	objectif
67555	étant
67555	d'
67555	observer
67555	comment
67555	les
67555	enfants
67555	régulent
67555	leur
67555	prise
67555	alimentaire
67555	soit
67555	quand
67555	on
67555	leur
67555	donne
67555	quelque
67555	chose
67555	à
67555	manger
67555	avant
67555	le
67555	repas
67555	ou
67555	soit
67555	quand
67555	des
67555	produits
67555	attractifs
67555	sont
67555	à
67555	portée
67555	de
67555	leurs
67555	mains
67555	après
67555	le
67555	repas
67555	Vous
67555	comprenez
67555	alors
67555	tout
67555	l'
67555	intérêt
67555	de
67555	financer
67555	un
67555	tel
67555	projet
67555	aux
67555	résultats
67555	attendus
67555	très
67555	prometteurs
67556	Découverte
67556	d'
67556	une
67556	signature
67556	moléculaire
67556	de
67556	la
67556	déficience
67556	intellectuelle
67556	La
67556	déficience
67556	intellectuelle
67556	ou
67556	DI
67556	est
67556	définie
67556	comme
67556	un
67556	fonctionnement
67556	intellectuel
67556	général
67556	inférieur
67556	à
67556	la
67556	moyenne
67556	qui
67556	s'
67556	accompagne
67556	de
67556	limitations
67556	significatives
67556	du
67556	fonctionnement
67556	adaptatif
67556	Près
67556	de
67556	3
67556	de
67556	la
67556	population
67556	générale
67556	sont
67556	concernés
67556	par
67556	celle
67556	ci
67556	Si
67556	20
67556	des
67556	ces
67556	DI
67556	peuvent
67556	être
67556	attribuées
67556	à
67556	des
67556	facteurs
67556	environnementaux
67556	et
67556	40
67556	à
67556	des
67556	causes
67556	génétiques
67556	connues
67556	dans
67556	près
67556	de
67556	la
67556	moitié
67556	des
67556	cas
67556	les
67556	causes
67556	de
67556	la
67556	maladie
67556	restent
67556	inconnues
67556	D'
67556	où
67556	l'
67556	importance
67556	des
67556	travaux
67556	de
67556	Laurence
67556	Colleaux
67556	de
67556	l'
67556	Unité
67556	de
67556	recherche
67556	Génétique
67556	et
67556	épigénétique
67556	des
67556	maladies
67556	métaboliques
67556	neurosensorielles
67556	et
67556	du
67556	développement
67556	Inserm
67556	Université
67556	Paris
67556	Descartes
67556	Hôpital
67556	Necker
67556	Enfants
67556	Malades
67556	Fondation
67556	Imagine
67556	et
67556	de
67556	Jean
67556	Marc
67556	Egly
67556	de
67556	l'
67556	Unité
67556	mixte
67556	Institut
67556	de
67556	génétique
67556	et
67556	de
67556	biologie
67556	moléculaire
67556	et
67556	cellulaire
67556	Inserm
67556	CNRS
67556	Université
67556	de
67556	Strasbourg
67556	dont
67556	les
67556	résultats
67556	viennent
67556	d'
67556	être
67556	publiés
67556	dans
67556	la
67556	revue
67556	Science
67556	datée
67556	du
67556	26
67556	août
67556	2011
67556	Parmi
67556	les
67556	DI
67556	les
67556	formes
67556	dites
67556	non
67556	syndromiques
67556	sont
67556	caractérisées
67556	par
67556	une
67556	diminution
67556	isolée
67556	et
67556	non
67556	progressive
67556	des
67556	performances
67556	intellectuelles
67556	Les
67556	chercheurs
67556	se
67556	sont
67556	donc
67556	intéressés
67556	à
67556	ces
67556	formes
67556	de
67556	déficits
67556	les
67556	gènes
67556	qui
67556	en
67556	sont
67556	responsables
67556	participant
67556	directement
67556	aux
67556	processus
67556	liés
67556	aux
67556	fonctions
67556	cognitives
67556	mémorisation
67556	apprentissage
67556	comportement
67556	etc
67556	Ils
67556	ont
67556	identifié
67556	ainsi
67556	une
67556	mutation
67556	du
67556	gène
67556	MED23
67556	qui
67556	est
67556	liée
67556	à
67556	une
67556	DI
67556	isolée
67556	MED23
67556	code
67556	en
67556	effet
67556	une
67556	des
67556	sous
67556	unités
67556	d'
67556	un
67556	large
67556	complexe
67556	multiprotéique
67556	le
67556	Médiateur
67556	MED
67556	Or
67556	ce
67556	complexe
67556	est
67556	connu
67556	pour
67556	son
67556	rôle
67556	dans
67556	une
67556	étape
67556	clé
67556	de
67556	la
67556	régulation
67556	de
67556	l'
67556	expression
67556	des
67556	gènes
67556	la
67556	transcription
67556	Il
67556	permet
67556	aux
67556	facteurs
67556	de
67556	transcription
67556	spécifiques
67556	d'
67556	un
67556	gène
67556	de
67556	s'
67556	assembler
67556	pour
67556	interagir
67556	avec
67556	l'
67556	ARN
67556	polymérase
67556	enzyme
67556	clé
67556	de
67556	cette
67556	étape
67556	Les
67556	deux
67556	équipes
67556	de
67556	recherche
67556	ont
67556	démontré
67556	que
67556	les
67556	cellules
67556	de
67556	patients
67556	atteints
67556	de
67556	DI
67556	présentent
67556	un
67556	défaut
67556	d'
67556	expression
67556	de
67556	certains
67556	gènes
67556	parmi
67556	lesquels
67556	les
67556	gènes
67556	précoces
67556	JUN
67556	et
67556	FOS
67556	ces
67556	derniers
67556	étant
67556	impliqués
67556	dans
67556	l'
67556	expression
67556	d'
67556	une
67556	cascade
67556	de
67556	gènes
67556	liés
67556	à
67556	diverses
67556	fonctions
67556	cellulaire
67556	notamment
67556	au
67556	niveau
67556	du
67556	système
67556	nerveux
67556	central
67556	Précisons
67556	que
67556	leur
67556	activation
67556	rapide
67556	et
67556	transitoire
67556	représente
67556	une
67556	étape
67556	majeure
67556	dans
67556	le
67556	développement
67556	et
67556	la
67556	plasticité
67556	cérébrale
67556	La
67556	mutation
67556	identifiée
67556	par
67556	les
67556	chercheurs
67556	conduit
67556	à
67556	la
67556	synthèse
67556	d'
67556	une
67556	protéine
67556	MED23
67556	modifiée
67556	devenue
67556	incapable
67556	d'
67556	interagir
67556	correctement
67556	avec
67556	les
67556	facteurs
67556	spécifiques
67556	des
67556	deux
67556	gènes
67556	considérés
67556	Ainsi
67556	dans
67556	le
67556	cas
67556	du
67556	gène
67556	JUN
67556	l'
67556	assemblage
67556	permettant
67556	la
67556	transcription
67556	est
67556	défectueux
67556	suite
67556	à
67556	un
67556	mauvais
67556	contact
67556	entre
67556	la
67556	protéine
67556	MED23
67556	mutée
67556	et
67556	le
67556	facteur
67556	TCF4
67556	Selon
67556	Laurence
67556	Colleaux
67556	l'
67556	étude
67556	de
67556	patients
67556	DI
67556	porteurs
67556	de
67556	mutations
67556	modifiant
67556	d'
67556	autres
67556	protéines
67556	impliquées
67556	dans
67556	la
67556	transcription
67556	suggère
67556	que
67556	cette
67556	anomalie
67556	d'
67556	expression
67556	des
67556	gènes
67556	précoces
67556	puisse
67556	être
67556	une
67556	signature
67556	moléculaire
67556	de
67556	ce
67556	trouble
67556	Les
67556	résultats
67556	publiés
67556	dans
67556	Science
67556	apportent
67556	donc
67556	un
67556	nouvel
67556	argument
67556	en
67556	faveur
67556	du
67556	rôle
67556	majeur
67556	des
67556	anomalies
67556	de
67556	l'
67556	expression
67556	génétique
67556	dans
67556	la
67556	recherche
67556	des
67556	causes
67556	de
67556	déficiences
67556	intellectuelles
67557	FRISBEE
67557	vers
67557	le
67557	développement
67557	de
67557	réfrigérateurs
67557	plus
67557	écologiques
67557	Le
67557	traditionnel
67557	réfrigérateur
67557	reste
67557	aujourd'
67557	hui
67557	le
67557	meilleur
67557	équipement
67557	pour
67557	refroidir
67557	les
67557	aliments
67557	afin
67557	de
67557	les
67557	conserver
67557	Pour
67557	autant
67557	le
67557	froid
67557	alimentaire
67557	représente
67557	encore
67557	aujourd'
67557	hui
67557	8
67557	de
67557	la
67557	consommation
67557	mondiale
67557	d'
67557	électricité
67557	et
67557	2
67557	5
67557	du
67557	CO2
67557	produit
67557	et
67557	rejeté
67557	dans
67557	l'
67557	atmosphère
67557	Dans
67557	un
67557	contexte
67557	où
67557	l'
67557	Europe
67557	préconise
67557	de
67557	réduire
67557	de
67557	20
67557	la
67557	consommation
67557	énergétique
67557	globale
67557	l'
67557	Union
67557	Européenne
67557	a
67557	donc
67557	lancé
67557	en
67557	2010
67557	le
67557	projet
67557	FRISBEE
67557	Food
67557	Refrigeration
67557	Innovations
67557	for
67557	Savety
67557	consumer'
67557	s
67557	Benefit
67557	Environmental
67557	impact
67557	and
67557	Energy
67557	optimization
67557	along
67557	the
67557	cold
67557	Chain
67557	in
67557	Europe
67557	qu'
67557	elle
67557	finance
67557	à
67557	hauteur
67557	de
67557	6
67557	millions
67557	d'
67557	euros
67557	pour
67557	une
67557	durée
67557	de
67557	4
67557	ans
67557	Associant
67557	des
67557	chercheurs
67557	et
67557	des
67557	indusriels
67557	ce
67557	projet
67557	qui
67557	bénéficie
67557	d'
67557	un
67557	budget
67557	global
67557	de
67557	8
67557	millions
67557	d'
67557	euros
67557	a
67557	pour
67557	objectif
67557	non
67557	seulement
67557	de
67557	concevoir
67557	le
67557	réfrigérateur
67557	de
67557	demain
67557	et
67557	des
67557	systèmes
67557	de
67557	contrôle
67557	du
67557	froid
67557	intelligents
67557	capables
67557	de
67557	rationaliser
67557	la
67557	consommation
67557	d'
67557	énergie
67557	mais
67557	aussi
67557	les
67557	matériaux
67557	nouveaux
67557	d'
67557	emballage
67557	ou
67557	de
67557	revêtement
67557	qui
67557	optimisent
67557	la
67557	protection
67557	des
67557	aliments
67557	vis
67557	à
67557	vis
67557	des
67557	écarts
67557	de
67557	température
67557	voire
67557	de
67557	développer
67557	de
67557	nouvelles
67557	technologies
67557	de
67557	froid
67557	comme
67557	le
67557	froid
67557	magnétique
67557	Précisons
67557	que
67557	ce
67557	projet
67557	scientifique
67557	fait
67557	également
67557	appel
67557	aux
67557	spécialistes
67557	des
67557	sciences
67557	économiques
67557	et
67557	sociales
67557	afin
67557	de
67557	mieux
67557	comprendre
67557	le
67557	comportement
67557	des
67557	consommateurs
67557	européens
67557	Actuellement
67557	les
67557	équipes
67557	impliquées
67557	dans
67557	FRISBEE
67557	dont
67557	celles
67557	du
67557	Cemagref
67557	achèvent
67557	une
67557	première
67557	base
67557	de
67557	données
67557	complète
67557	à
67557	l'
67557	échelle
67557	européenne
67557	sur
67557	la
67557	chaîne
67557	du
67557	froid
67557	Celle
67557	ci
67557	rassemble
67557	les
67557	données
67557	sur
67557	les
67557	technologies
67557	disponibles
67557	la
67557	consommation
67557	énergétique
67557	les
67557	besoins
67557	et
67557	les
67557	attentes
67557	des
67557	consommateurs
67557	et
67557	des
